id,material_class,sheet_title,table_heading,table_subheading,product_code,material,qty_basis,a1_a3_CO2,a1_a3_energy_total,a1_a3_energy_non_renewable,a1_a3_energy_renewable,notes,data_quality,density,area_density,linear_density,mass_per_unit
669,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_4_A,"Softwood (Radiata pine), finger-jointed (H3.1 copper azole treated), e.g. cladding (unpainted) [from sustainable forest management practices] (WPMA)",kg,-1.44,35.33,2.5,32.82,wc17,B,475,0,0,0
670,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_4_B,"Softwood (Radiata pine), finger-jointed (H3.1 copper azole treated), e.g. cladding (unpainted) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry]",kg,0.21,35.33,2.5,32.82,"wc17, wc25, wc26",B,475,0,0,0
671,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_4_1_A,"Softwood (Radiata pine), finger-jointed (H3.1 copper azole treated), weatherboards, all profiles (unpainted) [from sustainable forest management practices] (WPMA)",kg,-1.44,35.33,2.5,32.82,wc17,B,475,0,0,0
672,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_4_1_B,"Softwood (Radiata pine), finger-jointed (H3.1 copper azole treated), weatherboards, all profiles (unpainted) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry]",kg,0.21,35.33,2.5,32.82,"wc17, wc25, wc26",B,475,0,0,0
673,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_5_A,"Softwood (Radiata pine), finger-jointed (H3.2 CCA treated), e.g. cladding (unpainted) [from sustainable forest management practices] (WPMA)",kg,-1.42,33.72,2.67,31.05,wc17,B,475,0,0,0
674,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_5_B,"Softwood (Radiata pine), finger-jointed (H3.2 CCA treated), e.g. cladding (unpainted) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry]",kg,0.23,33.72,2.67,31.05,"wc17, wc25, wc26",B,475,0,0,0
675,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_5_1_A,"Softwood (Radiata pine), finger-jointed (H3.2 CCA treated), weatherboards, all profiles (unpainted) [from sustainable forest management practices] (WPMA)",kg,-1.42,33.72,2.67,31.05,wc17,B,475,0,0,0
676,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_5_1_B,"Softwood (Radiata pine), finger-jointed (H3.2 CCA treated), weatherboards, all profiles (unpainted) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry]",kg,0.23,33.72,2.67,31.05,"wc17, wc25, wc26",B,475,0,0,0
677,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_6_A,"Softwood (Radiata pine), finger-jointed (H4 CCA treated), e.g. cladding (unpainted) [from sustainable forest management practices] (WPMA)",kg,-1.4,34,2.94,31.06,wc17,B,475,0,0,0
678,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_5_6_B,"Softwood (Radiata pine), finger-jointed (H4 CCA treated), e.g. cladding (unpainted) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry]",kg,0.25,34,2.94,31.06,"wc17, wc25, wc26",B,475,0,0,0
679,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_7_1_A,"Softwood (Radiata), sawn, thermally modified (Vulcan) [with wood sourced from sustainable forest management] (Abodo Wood Ltd)",kg,-1.27,35.17,7.07,28.1,wc18,A,420,0,0,0
680,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_7_2_A,"Softwood (Radiata), surfaced, thermally modified (Vulcan) [with wood sourced from sustainable forest management] (Abodo Wood Ltd)",kg,-1.23,36.98,7.69,29.29,wc18,A,420,0,0,0
681,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_7_3_A,"Softwood (Radiata), finger-jointed, thermally modified (Vulcan) [with wood sourced from sustainable forest management] (Abodo Wood Ltd)",kg,-1.12,40.67,9.24,31.43,wc18,A,420,0,0,0
682,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_83_A,"Softwood (dressed, kiln dried) exterior cladding (untreated), imported (unpainted) [from sustainable forest management practices]",kg,-1.27,24.34,2.92,21.42,"wc19, wc24",B,551,0,0,0
683,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_83_B,"Softwood (dressed, kiln dried) exterior cladding (untreated), imported (unpainted) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry]",kg,0.33,24.34,2.92,21.42,"wc19, wc24, wc25, wc26",B,551,0,0,0
684,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_84_A,"Softwood (dressed, kiln dried), weatherboards (untreated), all profiles, imported (unpainted) [from sustainable forest management practices]",kg,-1.27,24.34,2.92,21.42,"wc19, wc24",B,551,0,0,0
685,ENCLOSURE,Wall cladding,Softwood,,PR_20_76_88_84_B,"Softwood (dressed, kiln dried), weatherboards (untreated), all profiles, imported (unpainted) [from unsustainable forest management practices, don't know or won't ensure from sustainable forestry]",kg,0.33,24.34,2.92,21.42,"wc19, wc24, wc25, wc26",B,551,0,0,0
686,ENCLOSURE,Wall cladding,Stone,,PR_20_93_52_23,"Stone, dimension",kg,0.08,0.8,0,0,wc20,E,0,0,0,0
687,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_1_1,"NedZink Naturel, imported (NedZink BV)",kg,1.71,20.97,19.7,1.27,wc21,A,7200,0,0,0
688,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_1_2,"NedZink Nova, imported (NedZink BV)",kg,2.09,23.47,22.1,1.37,wc21,A,7200,0,0,0
689,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_1_3,"NedZink Noir, imported (NedZink BV)",kg,2.09,23.47,22.1,1.37,wc21,A,7200,0,0,0
690,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_2_1,"RheinZink Classic- bright rolled, imported (Rheinzink GmbH & Co. KG)",kg,3.06,43.4,30.3,13.1,wc22,A,7200,0,0,0
691,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_2_2,"RheinZink pre-Patina- blue-grey and graphite-grey, imported (Rheinzink GmbH & Co. KG)",kg,3.99,53.1,37.4,15.7,wc22,A,7200,0,0,0
692,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_3_1,"Zinc, natural rolled, VMZinc, imported (VM Building Solutions)",kg,2.91,43.2,32.4,10.8,wc23,A,7200,0,0,0
693,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_3_2,"Zinc, Quartz Zinc-, preweathered rolled, VMZinc, imported (VM Building Solutions)",kg,2.97,47.1,35.3,11.8,wc23,A,7200,0,0,0
694,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_3_3,"Zinc, Anthra Zinc-, preweathered rolled, VMZinc, imported (VM Building Solutions)",kg,2.97,47.1,35.3,11.8,wc23,A,7200,0,0,0
695,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_3_4,"Zinc, Pigmento-, coated preweathered rolled, VMZinc, imported (VM Building Solutions)",kg,3.4,58.7,46.1,12.6,wc23,A,7200,0,0,0
696,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_3_5,"Zinc, Strat-, coated preweathered rolled, VMZinc, imported (VM Building Solutions)",kg,3.4,58.7,46.1,12.6,wc23,A,7200,0,0,0
697,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_3_6,"Zinc, Azengar-, textured and mattified rolled, VMZinc, imported (VM Building Solutions)",kg,3.36,55.7,43.6,12.1,wc23,A,7200,0,0,0
698,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_3_7,"Zinc, Quartz Zinc Plus-, coated (on the sub-face) preweathered rolled, VMZinc, imported (VM Building Solutions)",kg,3.37,58,45.5,12.5,wc23,A,7200,0,0,0
699,ENCLOSURE,Wall cladding,Zinc,,PR_25_71_51_97_2_3_8,"Zinc, Anthra Zinc Plus-, coated (on the sub-face) preweathered rolled, VMZinc, imported (VM Building Solutions)",kg,3.37,58,45.5,12.5,wc23,A,7200,0,0,0
700,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_3_1_1,"Aluminium, profile sheet metal (all profiles) 0.7 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly renewables-generated electricity)",kg,13.6,206.56,134.51,72.05,"ro1, ro8, ro9, ro12",F,2700,0,0,0
701,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_3_1_2,"Aluminium, profile sheet metal (all profiles) 0.7 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,38.1,477.51,455.54,21.97,"ro1, ro8, ro10, ro12",F,2700,0,0,0
702,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_3_1_3,"Aluminium, profile sheet metal (all profiles) 0.7 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,24.9,349.51,320.54,28.97,"ro1, ro8, ro11, ro12",F,2700,0,0,0
703,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_3_2_1,"Aluminium, profile sheet metal (all profiles) 0.9 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly renewables-generated electricity)",kg,13.6,206.56,134.51,72.05,"ro1, ro8, ro9, ro12",F,2700,0,0,0
704,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_3_2_2,"Aluminium, profile sheet metal (all profiles) 0.9 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,38.1,477.51,455.54,21.97,"ro1, ro8, ro10, ro12",F,2700,0,0,0
705,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_3_2_3,"Aluminium, profile sheet metal (all profiles) 0.9 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,24.9,349.51,320.54,28.97,"ro1, ro8, ro11, ro12",F,2700,0,0,0
706,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_1_1_1,"Aluminium, flat sheet metal 0.7 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly renewables-generated electricity)",kg,12.31,185.04,120.34,64.7,"ro1, ro8, ro9, ro12",F,2700,0,0,0
707,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_1_1_2,"Aluminium, flat sheet metal 0.7 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,35.23,432.8,414.1,18.7,"ro1, ro8, ro10, ro12",F,2700,0,0,0
708,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_1_1_3,"Aluminium, flat sheet metal 0.7 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,22.03,304.8,279.1,25.7,"ro1, ro8, ro11, ro12",F,2700,0,0,0
709,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_1_2_1,"Aluminium, flat sheet metal 0.9 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly renewables-generated electricity)",kg,12.31,185.04,120.34,64.7,"ro1, ro8, ro9, ro12",F,2700,0,0,0
710,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_1_2_2,"Aluminium, flat sheet metal 0.9 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,35.23,432.8,414.1,18.7,"ro1, ro8, ro10, ro12",F,2700,0,0,0
711,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_1_2_3,"Aluminium, flat sheet metal 0.9 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,22.03,304.8,279.1,25.7,"ro1, ro8, ro11, ro12",F,2700,0,0,0
712,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_2_1_1,"Aluminium, flat sheet metal 0.7 mm BMT, powder coated (one side 0.08 mm) (primary manufacture using mainly renewables-generated electricity)",kg,12.43,184.78,130.34,54.44,"ro1, ro8, ro9, ro12",F,2700,0,0,0
713,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_2_1_2,"Aluminium, flat sheet metal 0.7 mm BMT, powder coated (one side 0.08 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,33.02,398.72,384.1,14.62,"ro1, ro8, ro10, ro12",F,2700,0,0,0
714,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_2_1_3,"Aluminium, flat sheet metal 0.7 mm BMT, powder coated (one side 0.08 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,19.82,270.72,249.1,21.62,"ro1, ro8, ro11, ro12",F,2700,0,0,0
715,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_2_2_1,"Aluminium, flat sheet metal 0.9 mm BMT, powder coated (one side 0.08 mm) (primary manufacture using mainly renewables-generated electricity)",kg,12.43,184.78,130.34,54.44,"ro1, ro8, ro9, ro12",F,2700,0,0,0
716,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_2_2_2,"Aluminium, flat sheet metal 0.9 mm BMT, powder coated (one side 0.08 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,33.02,398.72,384.1,14.62,"ro1, ro8, ro10, ro12",F,2700,0,0,0
717,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_2_2_3,"Aluminium, flat sheet metal 0.9 mm BMT, powder coated (one side 0.08 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,19.82,270.72,249.1,21.62,"ro1, ro8, ro11, ro12",F,2700,0,0,0
718,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_3_1_1,"Aluminium, profile sheet metal (all profiles) 0.7 mm BMT, no finish (interior use), (primary manufacture using mainly renewables-generated electricity)",kg,9.67,140.84,91.24,49.6,"ro1, ro8, ro9, ro12",F,2700,0,0,0
719,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_3_1_2,"Aluminium, profile sheet metal (all profiles) 0.7 mm BMT, no finish (interior use), (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,29.33,340.97,329,11.97,"ro1, ro8, ro10, ro12",F,2700,0,0,0
720,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_3_1_3,"Aluminium, profile sheet metal (all profiles) 0.7 mm BMT, no finish (interior use), (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,16.13,212.97,194,18.97,"ro1, ro8, ro11, ro12",F,2700,0,0,0
721,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_4_1_1_1,"AlumiGard- and AlumiGard X- (pre-painted marine grade aluminium alloy), ColorCote- 0.7 mm BMT, all profiles (wall, roof) (Pacific Coilcoaters, Fletcher Steel Ltd)",m-,33,503.7,493,10.7,"ro2, ro12",A,0,2.04,0,0
722,ENCLOSURE,Roofing,Aluminium,,PR_25_71_51_5_4_1_2_1,"AlumiGard- and AlumiGard X- (pre-painted marine grade aluminium alloy), ColorCote- 0.9 mm BMT, all profiles (wall, roof) (Pacific Coilcoaters, Fletcher Steel Ltd)",m-,42.6,647.3,635,12.3,"ro2, ro12",A,0,2.58,0,0
723,ENCLOSURE,Roofing,Insulated roof panel,,PR_20_65_60_85_2_1,"Roof panel, Kingspan Insulated Panel, KS1000 RW, 60mm thick, R3.36, imported (Australia)",m-,45.1,740.55,701.9,38.65,ro3,A,0,10,0,0
724,ENCLOSURE,Roofing,Insulated roof panel,,PR_20_65_60_85_2_2,"Roof panel, Kingspan Insulated Panel, KS1000 RW, 40mm thick, R2.34, imported (Australia)",m-,41.5,657.68,620.9,36.78,ro3,A,0,9.3,0,0
725,ENCLOSURE,Roofing,Insulated roof panel,,PR_20_65_60_85_2_3,"Roof panel, Kingspan Insulated Panel, KS1000 RW, 100mm thick, R5.35, imported (Australia)",m-,52.4,906.4,864,42.4,ro3,A,0,11.6,0,0
726,ENCLOSURE,Roofing,Roof tiles (concrete),,PR_25_93_72_18,"Roof tiles, concrete",kg,0.26,1.87,1.72,0.15,ro4,G,1962.96,53,0,0
727,ENCLOSURE,Roofing,Soffit/eaves lining,,PR_25_71_14_30_18,"Fibre cement, soffit/eaves lining, HardieFlex- eaves lining (4.5 mm thickness), imported",m-,4.16,50.7,24.2,26.5,ro5,A,0,6.5,0,0
728,ENCLOSURE,Roofing,Soffit/eaves lining,,PR_25_71_14_30_19,"Fibre cement, soffit/eaves lining (7.5 mm thickness), imported ",m-,6.66,84.63,35.74,48.89,ro5,C,0,10.4,0,0
729,ENCLOSURE,Roofing,Soffit/eaves lining,,PR_25_71_14_30_20,"Fibre cement, soffit/eaves lining, HardieFlex- eaves lining (6 mm thickness), imported ",m-,5.5,69.99,29.56,40.43,ro5,C,0,8.6,0,0
730,ENCLOSURE,Roofing,Soffit/eaves lining,,PR_25_71_14_30_21,"Fibre cement, soffit/eaves lining (9 mm thickness), imported ",m-,7.94,100.91,42.62,58.29,ro5,C,0,12.4,0,0
731,ENCLOSURE,Roofing,Steel,,PR_25_71_51_89_1_3_1_1,"Steel, primary (galvanised finish, both sides, 0.02 mm each, coating class Z275), profile metal sheet, generic all profiles, 0.4mm BMT",kg,3.74,47.45,42.8,4.65,"ro6, ro12",G,7850,0,0,0
732,ENCLOSURE,Roofing,Steel,,PR_25_71_51_90_1_1_1,"Colorsteel- Endura- 0.4 mm BMT (primary), AZ150 (150 g/m- ZnAl alloy coating weight (total for both sides) + organic coating, all profiles (wall, roof)",kg,4.04,62.78,53.56,9.21,"ro7, ro12",F,8400,3.36,0,0
733,ENCLOSURE,Roofing,Steel,,PR_25_71_51_90_1_2_1,"Colorsteel- Endura- 0.55 mm BMT (primary), AZ150 (150 g/m- ZnAl alloy coating weight (total for both sides) + organic coating, all profiles (wall, roof)",kg,3.91,59.41,51.17,8.23,"ro7, ro12",F,8218.18,4.52,0,0
734,ENCLOSURE,Roofing,Steel,,PR_25_71_51_90_2_1_1,"Colorsteel- Maxx- 0.4 mm BMT (primary), AZ200 (200 g/m- ZnAl alloy coating weight (total for both sides) + organic coating, all profiles (wall, roof)",kg,4.08,63.63,54.11,9.52,"ro7, ro12",F,8500,3.4,0,0
735,ENCLOSURE,Roofing,Steel,,PR_25_71_51_90_2_2_1,"Colorsteel- Maxx- 0.55 mm BMT (primary), AZ200 (200 g/m- ZnAl alloy coating weight (total for both sides) + organic coating, all profiles (wall, roof)",kg,3.94,60.19,51.71,8.47,"ro7, ro12",F,8309.09,4.57,0,0
736,ENCLOSURE,Roofing,Steel,,PR_25_71_51_91_1_1_1,"ZinaCore- and ZinaCore X- (pre-painted steel with hot-dipped aluminium/zinc alloy), ColorCote- 0.4 mm BMT (150 g/m- coating weight), all profiles (wall, roof) (Pacific Coilcoaters, Fletcher Steel Ltd)",m-,13.9,217.3,184,33.3,"ro2, ro12",A,0,3.29,0,0
737,ENCLOSURE,Roofing,Steel,,PR_25_71_51_91_1_2_1,"ZinaCore- and ZinaCore X- (pre-painted steel with hot-dipped aluminium/zinc alloy), ColorCote- 0.55 mm BMT (150 g/m- coating weight), all profiles (wall, roof) (Pacific Coilcoaters, Fletcher Steel Ltd)",m-,18.1,276.6,237,39.6,"ro2, ro12",A,0,4.47,0,0
738,ENCLOSURE,Roofing,Steel,,PR_25_71_51_91_2_1_1,"MagnaFlow- and MagnaFlow X- (pre-painted steel with hot-dipped zinc/aluminium/magnesium alloy), ColorCote- 0.4 mm BMT, all profiles (wall, roof) (Pacific Coilcoaters, Fletcher Steel Ltd)",m-,11.2,135.2,124,11.2,"ro2, ro12",A,0,3.29,0,0
739,ENCLOSURE,Roofing,Steel,,PR_25_71_51_91_2_2_1,"MagnaFlow- and MagnaFlow X- (pre-painted steel with hot-dipped zinc/aluminium/magnesium alloy), ColorCote- 0.55 mm BMT, all profiles (wall, roof) (Pacific Coilcoaters, Fletcher Steel Ltd)",m-,14.6,172.4,159,13.4,"ro2, ro12",A,0,4.47,0,0
740,ENCLOSURE,Membrane roofing,,,PR_25_71_14_11_1_1_1,"K-Dek with TPO membrane, roof/wall insulated composite panel, 100mm thick, R5.00, imported (Kingspan, Australia)",m-,37.4,795.4,763.5,31.9,me1,A,0,8.3,0,0
741,ENCLOSURE,Membrane roofing,,,PR_25_71_14_11_1_1_2,"K-Dek with PVC membrane, roof/wall insulated composite panel, 100mm thick, R5.00, imported (Kingspan, Australia)",m-,37.3,772.83,743.2,29.63,me1,A,0,9.2,0,0
742,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_30_59_48_2_1,"Aluminium, louvre blades 2.0 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly renewables-generated electricity) ",kg,10.35,154.86,99.29,55.57,"wi1, wi3, wi4, wi7",F,2700,0,0,0
743,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_30_59_48_2_2,"Aluminium, louvre blades 2.0 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (China) ",kg,30.91,369.86,355,14.86,"wi1, wi3, wi5, wi7",F,2700,0,0,0
744,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_30_59_48_2_3,"Aluminium, louvre blades 2.0 mm BMT, anodised (one side 0.02 mm) (primary manufacture using mainly fossil fuels-generated electricity), imported (global average) ",kg,17.71,241.86,220,21.86,"wi1, wi3, wi6, wi7",F,2700,0,0,0
745,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_20_76_51_2_1_1,"Aluminium, curtain wall extruded frame, powder coated finish (primary manufacture using mainly renewables-generated electricity)",kg,11.4,171.2,116.06,55.13,"wi1, wi3, wi4, wi7",F,2700,0,0,0
746,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_20_76_51_2_1_2,"Aluminium, curtain wall extruded frame, powder coated finish (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,31.8,383.96,369,14.96,"wi1, wi3, wi5, wi7",F,2700,0,0,0
747,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_20_76_51_2_1_3,"Aluminium, curtain wall extruded frame, powder coated finish (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,18.6,255.96,234,21.96,"wi1, wi3, wi6, wi7",F,2700,0,0,0
748,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_20_76_51_2_2_1,"Aluminium, curtain wall extruded frame, anodised finish (primary manufacture using mainly renewables-generated electricity)",kg,11.33,171.35,110.15,61.2,"wi1, wi3, wi4, wi7",F,2700,0,0,0
749,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_20_76_51_2_2_2,"Aluminium, curtain wall extruded frame, anodised finish (primary manufacture using mainly fossil fuels-generated electricity), imported (China)",kg,33.11,404.12,386.75,17.37,"wi1, wi3, wi5, wi7",F,2700,0,0,0
750,ENCLOSURE,Windows & doors,Metal - aluminium,,PR_20_76_51_2_2_3,"Aluminium, curtain wall extruded frame, anodised finish (primary manufacture using mainly fossil fuels-generated electricity), imported (global average)",kg,19.91,276.12,251.75,24.37,"wi1, wi3, wi6, wi7",F,2700,0,0,0
